# in Mpc/h Units 
# D1 = 0.258436 
# k P N P(z=0)
47.6197 0.0126726 204972 0.189741
47.8437 0.0125596 208406 0.188049
48.0672 0.012479 208362 0.186842
48.2937 0.0123899 217662 0.185508
48.5225 0.0122949 217124 0.184085
48.7491 0.012183 217446 0.18241
48.9778 0.0120365 224690 0.180216
49.2073 0.0119191 224058 0.178458
49.4385 0.0119187 231848 0.178453
49.6727 0.0117415 233994 0.1758
49.9056 0.01168 234198 0.174878
50.1391 0.0115389 239708 0.172767
50.3754 0.0114516 243630 0.171459
50.6128 0.0113752 247010 0.170315
50.8493 0.0112646 246414 0.168659
51.0868 0.011134 253772 0.166704
51.327 0.0109657 256902 0.164183
51.5685 0.0109749 261066 0.164321
51.8119 0.0108489 265958 0.162434
52.0548 0.0108107 265098 0.161863
52.2978 0.0107196 271424 0.1605
52.5441 0.0105339 276858 0.157719
52.7923 0.0104509 281186 0.156476
53.0408 0.0103774 282918 0.155376
53.2887 0.0102868 285146 0.154019
53.5387 0.0102326 293280 0.153207
53.7907 0.0100768 294602 0.150875
54.0436 0.00997329 301278 0.149325
54.2977 0.00986385 302954 0.147686
54.5519 0.00984384 307674 0.147387
54.8068 0.00973681 310560 0.145784
55.0651 0.00965385 320834 0.144542
55.3252 0.00957379 321582 0.143343
55.5848 0.00945704 325226 0.141595
55.8457 0.00940146 331422 0.140763
56.1082 0.00935918 335066 0.14013
56.3718 0.00927782 341340 0.138912
56.636 0.00913229 342038 0.136733
56.9014 0.00910137 351354 0.13627
57.1695 0.00902292 355478 0.135096
57.4384 0.00895718 360066 0.134111
57.7081 0.00889293 364634 0.133149
57.9785 0.00880677 369072 0.131859
58.2513 0.0087693 377642 0.131298
58.5263 0.00865978 382074 0.129658
58.8009 0.00854279 384014 0.127907
59.0769 0.00852575 393066 0.127652
59.3537 0.00842183 393950 0.126096
59.632 0.00835316 404154 0.125068
59.9128 0.0082522 409178 0.123556
60.1941 0.00817789 413334 0.122443
60.4769 0.00810375 421196 0.121333
60.7603 0.0080424 422658 0.120415
61.0455 0.00798392 434990 0.119539
61.333 0.00791211 437442 0.118464
61.6205 0.0078308 443066 0.117247
61.91 0.00775031 452150 0.116041
62.2007 0.00771614 455538 0.11553
62.4924 0.00765493 463382 0.114613
62.7855 0.00760645 468666 0.113887
63.0808 0.00751485 479642 0.112516
63.3779 0.00745753 482814 0.111658
63.675 0.0073935 489386 0.110699
63.9742 0.0073294 498642 0.109739
64.275 0.00725441 503450 0.108617
64.5769 0.00719627 512838 0.107746
64.8803 0.00712656 517586 0.106702
65.1844 0.0070524 524372 0.105592
65.4902 0.00701032 534270 0.104962
65.7979 0.00696085 540386 0.104221
66.1075 0.00692015 550938 0.103612
66.418 0.00684453 554270 0.10248
66.7296 0.00677477 564978 0.101435
67.0437 0.00672647 574370 0.100712
67.359 0.0066553 579614 0.0996464
67.6749 0.00660284 587778 0.098861
67.9926 0.006513 596978 0.0975158
68.3122 0.00647531 606570 0.0969515
68.6334 0.00640519 613982 0.0959016
68.9554 0.00634845 621200 0.0950522
69.2789 0.00629354 631386 0.09423
69.6042 0.00626461 640418 0.0937968
69.9318 0.00620866 651870 0.0929591
70.2607 0.00614317 657770 0.0919785
70.5901 0.00605981 667082 0.0907305
70.9211 0.00604403 675810 0.0904942
71.2543 0.00598093 689318 0.0895495
71.59 0.00593753 698754 0.0888996
71.9268 0.00590696 706922 0.0884418
72.2644 0.00585352 715562 0.0876418
72.6038 0.00578819 727662 0.0866636
72.9444 0.00574783 734426 0.0860594
73.2859 0.00568925 745746 0.0851823
73.6302 0.00562823 759698 0.0842686
73.9762 0.0055965 768140 0.0837935
74.3233 0.00553756 778770 0.082911
74.6733 0.00549333 795842 0.0822488
75.0246 0.0054561 799442 0.0816915
75.377 0.00539151 816042 0.0807243
75.731 0.00532731 822038 0.0797631
76.0864 0.00529962 837722 0.0793485
76.4436 0.00525783 846330 0.0787228
76.8023 0.00521614 860768 0.0780986
77.1634 0.00516287 873722 0.077301
77.5261 0.00513612 885438 0.0769005
77.8907 0.00507153 898730 0.0759334
78.2565 0.00502575 908402 0.075248
78.6236 0.00498782 923226 0.0746802
78.9927 0.00493157 933944 0.0738379
79.3633 0.00487958 949730 0.0730595
