# in Mpc/h Units 
# D1 = 0.425202 
# k P N P(z=0)
40.399 0.0626468 14880 0.346505
40.5874 0.0626163 16728 0.346336
40.7843 0.0611 15690 0.337949
40.9716 0.0606075 16248 0.335225
41.1602 0.0614047 16584 0.339635
41.3596 0.0605251 16904 0.334769
41.5548 0.0595426 17430 0.329335
41.7499 0.0605616 16908 0.334971
41.9429 0.0586397 17640 0.324341
42.1439 0.0590041 17550 0.326357
42.34 0.0571751 18696 0.31624
42.5408 0.0556311 17792 0.3077
42.739 0.0558047 18138 0.308661
42.937 0.0547647 19392 0.302908
43.1414 0.0548817 18768 0.303556
43.3421 0.0534877 19038 0.295845
43.5438 0.0551147 19460 0.304844
43.7444 0.053217 19992 0.294348
43.96 0.0529649 21174 0.292953
44.1671 0.051602 20040 0.285415
44.3727 0.0508428 20628 0.281216
44.5802 0.0508643 20798 0.281335
44.7878 0.0497312 21480 0.275068
44.9991 0.0489372 21792 0.270676
45.2114 0.0487663 21414 0.269731
45.4235 0.0480303 23100 0.265659
45.6374 0.0487317 21992 0.269539
45.8534 0.0478057 23406 0.264417
46.0666 0.0470849 22536 0.26043
46.284 0.0466463 24348 0.258005
46.5042 0.0466989 23598 0.258295
46.7214 0.0465417 24224 0.257426
46.9406 0.045326 24648 0.250702
47.1626 0.0451128 24618 0.249523
47.3743 0.0453003 24192 0.25056
47.5977 0.0448896 26208 0.248288
47.8226 0.0448273 25790 0.247943
48.0485 0.0441876 26916 0.244405
48.2752 0.043284 26214 0.239407
48.5019 0.0429428 27528 0.23752
48.7306 0.0426901 27720 0.236123
48.961 0.0422242 27122 0.233546
49.1868 0.0422026 28632 0.233426
49.4198 0.0405417 28680 0.224239
49.6522 0.0418126 28722 0.231269
49.8833 0.0405082 30000 0.224054
50.1204 0.0396215 29408 0.21915
50.355 0.0401026 30678 0.221811
50.5916 0.0395207 30660 0.218592
50.8313 0.0391008 31494 0.21627
51.0704 0.0389545 31448 0.215461
51.3084 0.0385016 32160 0.212956
51.5543 0.0384418 33090 0.212625
51.795 0.0375923 32664 0.207926
52.0364 0.0372768 32718 0.206181
52.2793 0.0368188 34472 0.203648
52.526 0.0362802 34260 0.200669
52.7713 0.0362757 34302 0.200644
53.0156 0.0356466 35472 0.197164
53.2669 0.0351341 36020 0.19433
53.5188 0.0347639 36942 0.192282
53.77 0.034766 36360 0.192294
54.0241 0.0339946 38166 0.188027
54.2756 0.033597 36804 0.185828
54.5284 0.0327813 38864 0.181316
54.787 0.033301 39366 0.184191
55.0466 0.0330465 40068 0.182783
55.3028 0.032701 38910 0.180872
55.5606 0.0325226 41360 0.179885
55.8224 0.032404 40782 0.179229
56.083 0.0320589 42204 0.17732
56.345 0.0317186 41544 0.175438
56.6114 0.0315608 44510 0.174565
56.8794 0.0310824 42948 0.171919
57.145 0.0308972 44478 0.170895
57.4166 0.0306463 46032 0.169507
57.6877 0.0302606 44402 0.167374
57.954 0.0301501 46320 0.166763
58.2264 0.0294366 46848 0.162816
58.5017 0.0294697 47814 0.162999
58.7762 0.0289314 48260 0.160022
59.0569 0.0285558 49758 0.157945
59.3327 0.0284646 49032 0.15744
59.6104 0.0277498 49770 0.153487
59.8885 0.0277474 51056 0.153473
60.1688 0.0277383 51504 0.153423
60.453 0.027189 52866 0.150384
60.7362 0.0270624 52848 0.149685
61.0229 0.0268858 54542 0.148708
61.3094 0.0267065 54276 0.147716
61.5957 0.0265313 55062 0.146747
61.8839 0.0259073 56568 0.143295
62.177 0.02582 57266 0.142813
